1,0.7746,0,0.10541,0.18257,0,0.2582,0.23973,0.36515,0.24183,0.3,0.18257,0.18257,0,0.2582,0,0.34427,0,0.2582,0.2582,0.21082,0.2582,0,0.18257,0.18257,0,0,0,0,0,0,0,0.17213,0.18257,0.46188,0.26352,0.36515,0.3873,0.3873,0.2582,0,0.31623,0.29814,0,0.96609,0,0,0,0.14907,0.2582,0,0.2582,0.18257,0.3114,0,0.11547,0,0,0.29277,0.36515,0.2582,0.2582,0.2582,0.2582,0,0.2214,0.44721,0.2582,0,0,0.10541,0,0,0.26667,0,0,0.36515,0.09759,0.2582,0.2582,0.18257,0.36515,0.2582,0.18257,0,0,0.2582,0.35806,0.21082,0.14907,0.2582,0,0,0,0.2582,0.2582,0,0,0.37268,0.23094,0.2582,0.32303,0,0.2582,0,0.2582,0,0,0.24343,0,0.14907,0.3114,0.1557,0.2582,0,0.18257,0.14907,0.23973,0,0.2582,0,0.19518,0,0,0,0.36515,0.2582,0,0,0,0.2491,0.2582,0.34641,0,0.10541,0.50098,0.2,0.36515,0.23094,0,0.1557,0,0.11547,0,0.27824,0.2491,0.2582,0.09759,0.29617,0.26667,0.2582,0.3266,0.3114,0,0.28645,0.1291,0.14907,0,0.22361,0,0.39841,0.29814,0.2582,0.20702,0.2582,0.14907,0.2582,0,0,0,0,0.2582,0.2582,0.46188,0,0.29277,0,0.27386,0.29814,0.29814,0.29814,0,0.37573,0.091287,0.2582,0.26352,0.18257,0.2582,0.36515,0.2582,0.3114,0.50128,0,0.36515,0,0.36515,0.1291,0.2582,0.18257,0,0,0.2582,0.22361,0.1291,0,0.1291,0.1291,0.18257,0.29212,0,0.18257,0.37268,0.32275,0.18257,0,0.22954,0.31623,0.2582,0,0,0,0,0,0.1557,0,0.11547,0.1291,0.1557,0.2582,0,0.2582,0.31623,0.2582,0.1291,0.31623,0.18257,0.36515,0.28577,0.2582,0.14907,0.2582,0.2582,0.19518,0,0.14907,0.5164,0.23094,0.3873,0.43152,0.2582,0.23694,0,0.24343,0.27386,0.36515,0.36515,0.17213,0.17213,0,0.43836,0.28788,0.2582,0,0,0.2582,0,0.18257,0.31623,0.2582,0,0,0.29814,0,0.36515,0.7746,0.2582,0.18257,0.2582,0,0.2582,0.34427,0,0.19518,0.19518,0.2582,0.18257,0.31623,0,0,0.53333,0.18257,0,0.5164,0.2582,0.2582,0.29277,0,0.29814,0.2582,0.29814,0.18257,0.27824,0.2582,0.18257,0.2582,0.29814,0.2582,0.18257,0,0,0.2582,0,0.14907,0.091287,0.2582,0.10541,0.23094,0.1291,0.36515,0.10541,0.2214,0.1291,0,0.2582,0.2582,0.1291,0,0,0.2582,0.18257,0.18257,0.34427,0,0.10541,0.5164,0.44721,0.36515,0,0.36515,0.18257,0.09759,0.28577,0.28577,0,0,0.34262,0.21082,0.18257,0.14907,0.2582,0.18257,0,0,0.3114,0.2582,0.1291,0,0.2582,0.2582,0.2582,0,0.2582,0,0.1291,0,0.36515,0.18257,0.19518,0.1291,0,0,0.21483,0.2582,0,0,0,0,0,0.2582,0.36515,0,0,0.2582,0,0,0.1633,0.36515,0,0.2582,0,0.2214,0.31623,0.2582,0.2582,0,0.68313,0.5164,0.2582,0.2582,0.27386,0.2582,0.44721,0,0.18257,0,0,0.2582,0.5164,0.18257,0.18257,0.18257,0.2582
0.7746,1,0,0.13608,0.2357,0,0.33333,0.30949,0,0.21854,0.34427,0.2357,0.2357,0,0.33333,0,0.44444,0,0.33333,0.33333,0.27217,0.33333,0,0.2357,0.2357,0,0,0,0,0,0,0,0.22222,0.2357,0.59628,0.34021,0.4714,0.5,0.5,0.25,0,0.40825,0.3849,0,0.80178,0,0,0,0.19245,0.33333,0,0.33333,0.2357,0.40202,0,0.14907,0,0,0.37796,0.4714,0.33333,0.33333,0.33333,0.33333,0,0.28583,0.44905,0,0,0,0.13608,0,0,0.34427,0,0,0.4714,0.12599,0.33333,0.33333,0.2357,0.4714,0.33333,0.2357,0,0,0.33333,0.46225,0.27217,0.19245,0.33333,0,0,0,0.33333,0.33333,0,0,0.48113,0.29814,0.33333,0.34752,0,0.33333,0,0,0,0,0.31427,0,0.19245,0.40202,0.20101,0.33333,0,0.2357,0.19245,0.30949,0,0.33333,0,0.25198,0,0,0,0.4714,0.33333,0,0,0,0.23388,0,0.44721,0,0.13608,0.48507,0.17213,0.4714,0.29814,0,0.1005,0,0.14907,0,0.35921,0.23388,0.33333,0.12599,0.38236,0.34427,0.33333,0.42164,0.40202,0,0.3698,0.16667,0.19245,0,0.28868,0,0.36004,0.3849,0,0.26726,0.33333,0.19245,0.33333,0,0,0,0,0.33333,0.33333,0.59628,0,0.37796,0,0.35355,0.3849,0.3849,0.3849,0,0.40423,0.11785,0.33333,0.34021,0.2357,0.33333,0.4714,0.33333,0.40202,0.64715,0,0.4714,0,0.4714,0.16667,0.33333,0.2357,0,0,0.33333,0.28868,0.16667,0,0.16667,0.16667,0.2357,0.32998,0,0.2357,0.48113,0.41667,0.2357,0,0.29633,0.40825,0.33333,0,0,0,0,0,0.20101,0,0,0.16667,0.20101,0.33333,0,0.33333,0.40825,0.33333,0.16667,0.40825,0.2357,0.4714,0.36893,0.33333,0.19245,0.33333,0.33333,0.25198,0,0.19245,0.16667,0.29814,0.5,0.43329,0.33333,0.30589,0,0.31427,0.35355,0.4714,0.4714,0.22222,0.22222,0,0.56592,0.22299,0.33333,0,0,0.33333,0,0,0.40825,0.33333,0,0,0.3849,0,0.2357,1,0.33333,0.2357,0.33333,0,0,0.44444,0,0.25198,0.25198,0.33333,0.2357,0.40825,0,0,0.5164,0.2357,0,0.5,0.33333,0.33333,0.37796,0,0.3849,0.33333,0.3849,0.2357,0.35921,0.33333,0.2357,0.33333,0.3849,0.33333,0.2357,0,0,0.33333,0,0.19245,0.11785,0.33333,0.13608,0.29814,0.16667,0.4714,0.13608,0.28583,0.16667,0,0.33333,0.33333,0.16667,0,0,0.33333,0.2357,0.2357,0.44444,0,0.13608,0.16667,0.3849,0.4714,0,0.4714,0.2357,0.12599,0.36893,0.36893,0,0,0.34403,0.27217,0.2357,0.19245,0.33333,0.2357,0,0,0.40202,0.33333,0.16667,0,0.33333,0.33333,0.33333,0,0.33333,0,0.16667,0,0.4714,0.2357,0.25198,0.16667,0,0,0.27735,0.33333,0,0,0,0,0,0.33333,0.2357,0,0,0.33333,0,0,0.21082,0,0,0.33333,0,0.28583,0.40825,0.33333,0.33333,0,0.88192,0.66667,0.33333,0.33333,0.35355,0.33333,0.57735,0,0.2357,0,0,0.33333,0.16667,0.2357,0.2357,0.2357,0.33333
0,0,1,0,0.26726,0.37796,0,0.14037,0,0.1062,0.14639,0.26726,0.26726,0,0,0,0.12599,0.37796,0,0,0,0,0.26726,0.26726,0,0.37796,0.37796,0,0,0,0,0.53452,0.25198,0.26726,0,0.1543,0,0,0,0.18898,0.21822,0,0,0,0,0,0,0,0,0,0.37796,0,0,0.22792,0,0.16903,0,0,0.14286,0,0,0,0,0,0,0.06482,0.072739,0,0,0,0.1543,0.37796,0.16903,0.09759,0,0,0,0.14286,0,0,0,0,0,0,0,0,0,0.10483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078811,0.37796,0,0,0,0,0.37796,0.089087,0,0,0.22792,0.11396,0,0,0,0.21822,0.14037,0,0,0,0.14286,0.37796,0.37796,0.37796,0,0,0.26726,0.37796,0.37796,0.099449,0,0,0,0,0.09167,0,0,0,0.37796,0,0,0.16903,0,0.067884,0.099449,0,0.28571,0.17342,0,0,0.11952,0,0.37796,0.20966,0.18898,0.10911,0.37796,0.10911,0,0.058321,0,0,0.20203,0,0,0,0,0,0.37796,0,0,0,0,0.21822,0,0.53452,0.26726,0,0,0,0,0.09167,0,0,0.1543,0,0,0,0,0,0.10483,0,0,0.37796,0,0.18898,0,0,0.43644,0,0,0.10911,0,0,0,0,0,0.16036,0,0,0.10911,0.094491,0,0.53452,0.144,0,0,0,0,0,0,0,0.11396,0,0,0.18898,0.11396,0,0,0,0.1543,0,0,0,0,0,0.17928,0,0,0.18898,0,0.14286,0.21822,0,0,0,0,0.070186,0,0.17342,0,0.089087,0.13363,0,0,0,0,0.37796,0.09167,0.19666,0,0,0,0,0,0,0,0,0.53452,0,0,0.53452,0,0,0,0,0,0,0,0.12599,0,0.14286,0.14286,0,0,0,0.21822,0,0.09759,0.26726,0.37796,0.094491,0,0,0,0,0.21822,0,0,0,0.067884,0,0.26726,0,0,0,0,0.53452,0,0,0,0.21822,0,0,0,0,0.18898,0,0,0.06482,0,0,0,0,0.18898,0,0,0,0,0,0.25198,0.53452,0.30861,0,0,0,0,0,0,0.14286,0.17928,0.17928,0,0,0.22291,0.1543,0.26726,0,0,0.26726,0,0.21822,0,0,0.37796,0.21822,0,0,0,0.37796,0,0,0.18898,0.37796,0,0,0,0.094491,0,0,0,0,0,0.37796,0,0.53452,0.21822,0,0,0.37796,0,0,0,0.53452,0,0,0,0,0,0.06482,0,0,0,0.84515,0,0,0,0,0.26726,0,0,0,0,0,0,0,0,0,0,0,0
0.10541,0.13608,0,1,0.28868,0,0,0.22743,0,0.15294,0.052705,0.28868,0.28868,0,0,0.40825,0.13608,0,0.40825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,0,0,0,0,0,0.16667,0.2357,0,0.10911,0,0.40825,0.40825,0,0,0,0,0,0.12309,0,0,0,0,0,0,0,0,0.40825,0.40825,0.70711,0,0.078567,0,0.40825,0,0.16667,0,0,0.10541,0.70711,0,0,0.1543,0.40825,0.40825,0,0,0.40825,0.28868,0,0,0,0.11323,0.16667,0,0.40825,0,0,0,0,0,0,0.40825,0.2357,0,0,0.085126,0,0,0,0,0,0,0.19245,0,0,0.12309,0.12309,0,0,0.28868,0,0.22743,0,0,0,0.1543,0,0,0,0,0.40825,0,0,0,0.14322,0,0,0,1,0.099015,0,0,0,0,0,0,0,0,0.073324,0.14322,0.40825,0,0,0.10541,0,0.1291,0,0,0,0,0,0,0.11785,0,0.062994,0.2357,0,0,0,0,0,0,0,0,0,0,0,0.18257,0,0,0,0.14434,0.2357,0.2357,0.2357,0,0.099015,0,0.40825,0.16667,0,0,0,0,0.12309,0.11323,0,0,0,0,0.20412,0,0.28868,0,0,0,0,0,0,0,0,0,0.057735,0,0,0.11785,0.20412,0,0,0.051848,0,0.40825,0,0,0,0,0,0.12309,0,0,0,0,0,0,0.40825,0.16667,0.40825,0,0,0.28868,0,0.06455,0,0,0,0.40825,0.1543,0,0,0,0.18257,0,0.07581,0,0.28098,0,0.28868,0,0,0,0,0,0,0.099015,0.18207,0,0,0,0.40825,0,0,0,0,0,0,0.2357,0,0,0.13608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10541,0,0,0.10206,0,0,0,0,0.11785,0,0.2357,0.14434,0.073324,0.40825,0,0,0.2357,0.40825,0,0,0.40825,0,0,0,0,0,0,0,0,0,1,0,0.8165,0,0,0,0,0,0,0,0,0,0.13608,0,0,0,0,0,0,0,0.28868,0.1543,0.06455,0.06455,0,0,0.36116,0,0,0,0,0,0,0,0.12309,0.40825,0.20412,0,0,0,0.40825,0,0,0.70711,0,0,0,0,0,0.61237,0,0,0.11323,0.40825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16667,0,0,0,0.1543,0.20412,0,0,0,0.40825,0,0.40825,0,0,0,0.40825,0,0,0,0,0
0.18257,0.2357,0.26726,0.28868,1,0,0,0.26261,0,0.13245,0.18257,1,1,0,0,0,0.4714,0,0.70711,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.2357,0.25,0,0.28868,0,0,0,0.17678,0.40825,0.28868,0.40825,0,0.18898,0,0,0,0,0,0.70711,0,0,0.4264,0,0,0,0,0,0,0,0,0.70711,0.70711,0,0,0.13608,0,0,0,0.57735,0,0.31623,0.18257,0,0,0,0.26726,0.70711,0.70711,0,0,0.70711,0.5,0,0,0,0.19612,0.28868,0,0.70711,0,0,0,0,0,0,0,0.20412,0,0,0.14744,0,0,0,0,0,0,0.33333,0,0,0.4264,0.2132,0,0,0.5,0.40825,0.26261,0,0,0,0.26726,0,0,0,0,0.70711,0,0,0,0.12403,0,0,0,0.28868,0.1715,0,0,0,0,0,0,0,0,0.127,0.12403,0.70711,0,0.16222,0.18257,0,0.44721,0,0,0.19612,0.35355,0.20412,0,0.20412,0,0.10911,0.40825,0,0.18898,0,0,0,0,0,0.70711,0,0,0,0.31623,0.40825,0,0.5,0.25,0.40825,0.40825,0.40825,0,0.1715,0,0.70711,0.28868,0,0,0,0,0,0.19612,0,0,0,0,0.35355,0,0.5,0,0,0,0,0,0,0,0,0,0.2,0,0,0.40825,0.35355,0,0.5,0.17961,0,0.70711,0,0,0,0,0,0.2132,0,0,0,0.2132,0,0,0.70711,0.57735,0.70711,0,0,0.5,0,0.22361,0,0,0.35355,0.70711,0.26726,0,0,0,0.31623,0,0.13131,0,0.32444,0,0.16667,0,0,0,0,0,0,0.1715,0.10512,0,0,0,0.70711,0,0,0,0,0.5,0,0.40825,0,0,0.2357,0,0,0,0,0,0,0,0,0,0,0,0,0.40825,0,0.18257,0.5,0,0.17678,0,0,0,0,0.40825,0,0.40825,0.25,0.127,0.70711,0,0,0.40825,0.70711,0,0,0,0,0,0.40825,0,0,0,0,0.35355,0,0.28868,0,0.35355,0,0,0,0.35355,0,0,0,0,0,0.4714,0,0,0,0,0,0,0,0.5,0.26726,0.22361,0.22361,0,0,0.20851,0,0.25,0,0,0,0,0.40825,0,0.70711,0.70711,0.40825,0,0,0.70711,0,0,0,0,0,0,0,0,0.17678,0,0,0,0.70711,0,0,0,0,0,0,0,0.70711,0,0,0,0,0,0,0,0,0,0,0.28868,0,0,0.31623,0.26726,0.35355,0,0,0.25,0.70711,0,0,0,0,0,0.70711,0,0,0,0,0
0,0,0.37796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.074329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2582,0.33333,0,0,0,0,1,0.1857,0,0.093659,0.1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0.35355,0,0.20412,0,0,0,0.25,0,0,0,0,0.26726,0,0,0,0.57735,0,0,0,0.70711,0.30151,0,0,0,0,0,0.70711,0,0,0,0,0,0.1715,0.19245,0,0,0,0,0,0,0.2582,0,0,0,0,0,0,0.70711,0,0,0,0,0,0,0.27735,0,0,0,0,0,0,0,0,0,0,0.28868,0,0,0.20851,0,0,0,0,0,0,0.2357,0,0,0,0,0,0,0,0,0.1857,0,0,0,0,0,0,0,0,0,0,0,0,0.087706,0,0,0,0,0.24254,0,0,0,0,0,0,0.44721,0,0.17961,0.087706,0,0,0.22942,0,0,0,0.30151,0,0.27735,0.5,0,0,0,0,0.1543,0,0,0.26726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24254,0,0,0.20412,0,0,0,0,0.30151,0.27735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14142,0,0,0,0.25,0,0,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40825,0,0,0.15811,0,0,0,0,0,0,0,0,0,0,0.1857,0,0,0,0,0,0,0,0,0,0,0.24254,0.074329,0,0,0,0,0,0,0.40825,0,0,0,0,0,0,0.33333,0,0.70711,0,0,0,0.33333,0,0,0,0,0.70711,0,0,0,0.2582,0,0,0.25,0,0,0.37796,0,0.28868,0,0,0,0.17961,0,0.70711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15811,0.15811,0,0,0.14744,0.40825,0.35355,0,0,0.70711,0,0,0.30151,0,0,0,1,1,0,0,0,0,0,0,0,0.70711,0,0,0,0,0.27735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31623,0,0,0,0,0.1715,0,0,1,0,0.37796,0.5,0,0,0.35355,0,0.57735,0,0.70711,0,0,0,0,0,0,0,0
0.23973,0.30949,0.14037,0.22743,0.26261,0,0.1857,1,0,0.50437,0.45549,0.26261,0.26261,0,0.1857,0,0.24759,0,0.1857,0.27854,0.45486,0.1857,0.13131,0.26261,0.13131,0,0,0,0,0,0,0.13131,0.37139,0.39392,0.33218,0.45486,0.13131,0.37139,0.37139,0.41781,0.21442,0.30324,0.21442,0,0.24815,0,0,0,0.21442,0,0.1857,0.1857,0.26261,0.44791,0,0.24914,0,0,0.21056,0.26261,0.1857,0.1857,0.1857,0.1857,0.21442,0.50954,0.35737,0,0,0,0.22743,0,0.16609,0.52741,0.21442,0,0.26261,0.14037,0.1857,0.1857,0.13131,0.26261,0.1857,0.13131,0.1857,0.1857,0.1857,0.51503,0.30324,0.21442,0.1857,0,0,0,0.1857,0,0,0,0.32163,0.33218,0.1857,0.54208,0,0.1857,0,0,0,0,0.39392,0,0.21442,0.22396,0.27995,0.1857,0,0.13131,0.21442,1,0,0,0,0.28074,0,0,0,0.13131,0.1857,0.13131,0,0,0.47231,0,0.16609,0,0.22743,0.27023,0.047946,0.26261,0.33218,0,0,0,0.16609,0,0.53363,0.47231,0.1857,0.21056,0.42601,0.43152,0.1857,0.23489,0.39192,0,0.41202,0.27854,0.37524,0.1857,0.37524,0.1857,0.4298,0.21442,0,0.44666,0.1857,0.10721,0.1857,0,0,0.1857,0,0.1857,0.1857,0.24914,0.21442,0.42112,0.26261,0.19696,0.21442,0.21442,0.21442,0,0.63053,0,0.1857,0.45486,0.13131,0.37139,0.13131,0.37139,0.27995,0.46352,0.1857,0.26261,0,0.13131,0.27854,0.37139,0.13131,0.10721,0.1857,0,0.53606,0.092848,0.13131,0.1857,0.1857,0.13131,0.49896,0.1857,0.26261,0.37524,0.37139,0.13131,0.26261,0.51883,0.37905,0.1857,0,0,0,0,0,0.27995,0,0,0.27854,0.39192,0.1857,0,0.1857,0.22743,0.1857,0.1857,0.30324,0.13131,0.26261,0.5285,0.1857,0.10721,0.27854,0.1857,0.28074,0,0.32163,0.092848,0.24914,0.37139,0.37931,0.1857,0.80943,0.26261,0.78784,0.52523,0.13131,0.13131,0.30949,0.30949,0,0.45038,0.40028,0.1857,0.1857,0.1857,0.1857,0,0,0.30324,0.1857,0.26261,0,0.21442,0.13131,0.13131,0.30949,0.1857,0.26261,0.1857,0,0,0.49519,0,0.42112,0.42112,0.1857,0.26261,0.37905,0.21442,0,0.28768,0.26261,0,0.27854,0.1857,0.1857,0.35093,0.1857,0.42885,0.1857,0.21442,0.32827,0.53363,0.1857,0.26261,0.1857,0.21442,0.1857,0.13131,0,0,0.1857,0,0.32163,0,0.1857,0.37905,0.33218,0.27854,0.13131,0.22743,0.50954,0.27854,0,0.1857,0.1857,0.092848,0,0.1857,0.1857,0.26261,0.26261,0.30949,0,0.22743,0.092848,0.10721,0.13131,0,0.13131,0.13131,0.14037,0.5285,0.5285,0.1857,0,0.41069,0.37905,0.39392,0.21442,0.1857,0.26261,0,0.21442,0.27995,0.1857,0.37139,0.21442,0.1857,0.1857,0.1857,0.1857,0.1857,0.21442,0.27854,0,0.26261,0.13131,0.4913,0.32497,0.1857,0,0.36052,0.1857,0,0,0.1857,0.13131,0,0.1857,0.13131,0.1857,0,0.1857,0.1857,0.13131,0.35233,0,0.1857,0.1857,0.1857,0.50954,0.30324,0.1857,0.1857,0.16609,0.28074,0.27854,0,0.1857,0.45957,0.1857,0.21442,0,0.26261,0,0,0.1857,0.092848,0.13131,0.13131,0.13131,0
0.36515,0,0,0,0,0,0,0,1,0.13245,0.091287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17678,0,0,0,0,0.37796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27217,0.70711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12403,0.70711,0,0,0,0.343,0,0,0,0,0,0,0,0,0,0.12403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21822,0,0.70711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26261,0,0,0,0,0,0,0,0,0,0,0,0.10512,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.70711,0,0,0,0,0,0,0,0,0,0.36515,0,0,0.35355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24183,0.21854,0.1062,0.15294,0.13245,0,0.093659,0.50437,0.13245,1,0.62875,0.13245,0.13245,0.093659,0.093659,0,0.21854,0.093659,0.093659,0.18732,0.22942,0.093659,0.066227,0.13245,0.13245,0,0,0.054074,0,0.093659,0.093659,0.13245,0.28098,0.26491,0.20943,0.45883,0.13245,0.18732,0.18732,0.37463,0.16222,0.22942,0.16222,0,0.25031,0.093659,0,0,0.16222,0,0.093659,0.093659,0.13245,0.31063,0,0.20943,0.093659,0.093659,0.1416,0.13245,0.093659,0.093659,0.093659,0.093659,0.10815,0.54612,0.48666,0.093659,0,0.093659,0.22942,0,0.20943,0.36274,0.10815,0,0.13245,0.1062,0.093659,0.093659,0.066227,0.13245,0.093659,0.13245,0.093659,0.093659,0.093659,0.33769,0.22942,0.16222,0.093659,0,0.093659,0.093659,0.093659,0,0,0.093659,0.32444,0.20943,0.093659,0.44917,0.093659,0.093659,0,0,0,0,0.39736,0.093659,0.10815,0.22591,0.16943,0.093659,0,0.13245,0.16222,0.50437,0,0.093659,0,0.2478,0,0,0,0.13245,0.093659,0.066227,0,0,0.93644,0.093659,0.12566,0,0.15294,0.31802,0.048365,0.13245,0.20943,0.093659,0.028239,0.066227,0.20943,0,0.52147,0.93644,0.093659,0.2124,0.40825,0.31437,0.093659,0.20732,0.31063,0.093659,0.33769,0.14049,0.32444,0.093659,0.24333,0.093659,0.60698,0.16222,0.093659,0.35044,0.093659,0.16222,0.093659,0,0,0.093659,0.093659,0.093659,0.093659,0.20943,0.16222,0.2478,0.13245,0.19868,0.10815,0.16222,0.16222,0,0.38616,0.033113,0.093659,0.45883,0.066227,0.18732,0.13245,0.18732,0.31063,0.33769,0.093659,0.13245,0,0.13245,0.18732,0.18732,0.066227,0.10815,0.093659,0.093659,0.32444,0.093659,0.13245,0.18732,0.18732,0.066227,0.62253,0.093659,0.13245,0.29741,0.37463,0.066227,0.13245,0.73747,0.22942,0.093659,0,0.093659,0.093659,0,0.066227,0.16943,0.054074,0.041885,0.18732,0.31063,0.093659,0.093659,0.093659,0.15294,0.093659,0.18732,0.22942,0.13245,0.13245,0.59235,0.093659,0.16222,0.18732,0.093659,0.2478,0.16222,0.16222,0.093659,0.20943,0.18732,0.50437,0.093659,0.40825,0.13245,0.39736,0.26491,0.13245,0.13245,0.28098,0.28098,0,0.38616,0.79362,0.093659,0.093659,0.093659,0.093659,0.093659,0.13245,0.22942,0.093659,0.13245,0,0.16222,0.13245,0.066227,0.21854,0.093659,0.13245,0.093659,0,0.093659,0.28098,0,0.2478,0.2478,0.093659,0.13245,0.22942,0.16222,0,0.33856,0.13245,0,0.32781,0.093659,0.093659,0.2478,0.093659,0.32444,0.093659,0.16222,0.26491,0.52147,0.093659,0.13245,0.093659,0.16222,0.093659,0.066227,0.066227,0,0.093659,0,0.16222,0.033113,0.093659,0.22942,0.20943,0.14049,0.13245,0.15294,0.54612,0.14049,0,0.093659,0.093659,0.093659,0,0.093659,0.093659,0.13245,0.13245,0.18732,0.066227,0.22942,0.093659,0.10815,0.13245,0,0.13245,0.13245,0.1062,0.59235,0.59235,0.093659,0.066227,0.4557,0.22942,0.26491,0.16222,0.093659,0.13245,0,0.16222,0.31063,0.093659,0.18732,0.16222,0.093659,0.093659,0.093659,0.093659,0.093659,0.10815,0.18732,0.093659,0.13245,0.13245,0.2478,0.21073,0.093659,0,0.33769,0.093659,0,0,0.093659,0.13245,0.16222,0.093659,0.066227,0.093659,0,0.093659,0.093659,0.13245,0.29617,0.13245,0.093659,0.093659,0.093659,0.54612,0.22942,0.093659,0.093659,0.12566,0.177,0.14049,0.093659,0.093659,0.26491,0.093659,0.16222,0.093659,0.13245,0,0,0.093659,0.093659,0.066227,0.066227,0.066227,0.093659
